,x,y,transverse_mercator,lon,lat,rhow_401,rhow_412,rhow_443,rhow_490,rhow_510,rhow_560,rhow_620,rhow_665,rhow_674,rhow_681,rhow_709,rhow_754,rhow_768,rhow_779,rhow_865,rhow_884,rhow_1016,l2_flags,geometry
57,294150.0,4768650.0,9.969209968386869e+36,-89.52909,43.043953,,,,,,,,,,,,,,,,,,5,POINT (-89.52909088134766 43.04395294189453)
58,294150.0,4768350.0,9.969209968386869e+36,-89.528984,43.041252,,,,,,,,,,,,,,,,,,5,POINT (-89.52898406982422 43.04125213623047)
59,294150.0,4768050.0,9.969209968386869e+36,-89.52887,43.038555,,,,,,,,,,,,,,,,,,5,POINT (-89.52886962890625 43.03855514526367)
60,294150.0,4767750.0,9.969209968386869e+36,-89.52876,43.035854,,,,,,,,,,,,,,,,,,1,POINT (-89.52876281738281 43.03585433959961)
61,294150.0,4767450.0,9.969209968386869e+36,-89.52865,43.033157,,,,,,,,,,,,,,,,,,5,POINT (-89.52864837646484 43.03315734863281)
62,294150.0,4767150.0,9.969209968386869e+36,-89.52854,43.030457,,,,,,,,,,,,,,,,,,5,POINT (-89.5285415649414 43.03045654296875)
63,294150.0,4766850.0,9.969209968386869e+36,-89.52843,43.02776,,,,,,,,,,,,,,,,,,5,POINT (-89.52842712402344 43.02775955200195)
64,294150.0,4766550.0,9.969209968386869e+36,-89.52832,43.02506,,,,,,,,,,,,,,,,,,5,POINT (-89.5283203125 43.02505874633789)
65,294150.0,4766250.0,9.969209968386869e+36,-89.528206,43.02236,,,,,,,,,,,,,,,,,,5,POINT (-89.52820587158203 43.022361755371094)
66,294150.0,4765950.0,9.969209968386869e+36,-89.5281,43.01966,,,,,,,,,,,,,,,,,,5,POINT (-89.5280990600586 43.01966094970703)
67,294150.0,4765650.0,9.969209968386869e+36,-89.527985,43.016964,,,,,,,,,,,,,,,,,,5,POINT (-89.52798461914062 43.016963958740234)
68,294150.0,4765350.0,9.969209968386869e+36,-89.52788,43.014263,,,,,,,,,,,,,,,,,,5,POINT (-89.52787780761719 43.01426315307617)
69,294150.0,4765050.0,9.969209968386869e+36,-89.52776,43.011566,,,,,,,,,,,,,,,,,,5,POINT (-89.52776336669922 43.011566162109375)
70,294150.0,4764750.0,9.969209968386869e+36,-89.52766,43.008865,,,,,,,,,,,,,,,,,,5,POINT (-89.52765655517578 43.00886535644531)
71,294150.0,4764450.0,9.969209968386869e+36,-89.52754,43.00617,,,,,,,,,,,,,,,,,,5,POINT (-89.52754211425781 43.006168365478516)
72,294150.0,4764150.0,9.969209968386869e+36,-89.527435,43.003468,,,,,,,,,,,,,,,,,,5,POINT (-89.52743530273438 43.00346755981445)
73,294150.0,4763850.0,9.969209968386869e+36,-89.52732,43.00077,,,,,,,,,,,,,,,,,,5,POINT (-89.5273208618164 43.000770568847656)
74,294150.0,4763550.0,9.969209968386869e+36,-89.527214,42.99807,,,,,,,,,,,,,,,,,,5,POINT (-89.52721405029297 42.998069763183594)
75,294150.0,4763250.0,9.969209968386869e+36,-89.5271,42.995373,,,,,,,,,,,,,,,,,,5,POINT (-89.527099609375 42.9953727722168)
76,294150.0,4762950.0,9.969209968386869e+36,-89.52699,42.992672,,,,,,,,,,,,,,,,,,5,POINT (-89.52699279785156 42.992671966552734)
77,294150.0,4762650.0,9.969209968386869e+36,-89.52688,42.989975,,,,,,,,,,,,,,,,,,5,POINT (-89.5268783569336 42.98997497558594)
78,294150.0,4762350.0,9.969209968386869e+36,-89.52677,42.987274,,,,,,,,,,,,,,,,,,5,POINT (-89.52677154541016 42.987274169921875)
79,294150.0,4762050.0,9.969209968386869e+36,-89.52666,42.984577,,,,,,,,,,,,,,,,,,5,POINT (-89.52665710449219 42.98457717895508)
80,294150.0,4761750.0,9.969209968386869e+36,-89.52655,42.981876,,,,,,,,,,,,,,,,,,5,POINT (-89.52655029296875 42.981876373291016)
81,294150.0,4761450.0,9.969209968386869e+36,-89.526436,42.97918,,,,,,,,,,,,,,,,,,5,POINT (-89.52643585205078 42.97917938232422)
82,294450.0,4785750.0,9.969209968386869e+36,-89.53175,43.19787,,,,,,,,,,,,,,,,,,5,POINT (-89.53175354003906 43.19786834716797)
83,294450.0,4785450.0,9.969209968386869e+36,-89.53164,43.195168,,,,,,,,,,,,,,,,,,5,POINT (-89.5316390991211 43.195167541503906)
84,294450.0,4785150.0,9.969209968386869e+36,-89.53153,43.19247,,,,,,,,,,,,,,,,,,5,POINT (-89.53153228759766 43.19247055053711)
85,294450.0,4784850.0,9.969209968386869e+36,-89.53142,43.18977,,,,,,,,,,,,,,,,,,5,POINT (-89.53141784667969 43.18976974487305)
86,294450.0,4784550.0,9.969209968386869e+36,-89.53131,43.187073,,,,,,,,,,,,,,,,,,5,POINT (-89.53131103515625 43.18707275390625)
87,294450.0,4784250.0,9.969209968386869e+36,-89.5312,43.184372,,,,,,,,,,,,,,,,,,5,POINT (-89.53119659423828 43.18437194824219)
88,294450.0,4783950.0,9.969209968386869e+36,-89.53108,43.181675,,,,,,,,,,,,,,,,,,5,POINT (-89.53108215332031 43.18167495727539)
89,294450.0,4783650.0,9.969209968386869e+36,-89.530975,43.178974,,,,,,,,,,,,,,,,,,5,POINT (-89.53097534179688 43.17897415161133)
90,294450.0,4783350.0,9.969209968386869e+36,-89.53086,43.176277,,,,,,,,,,,,,,,,,,5,POINT (-89.5308609008789 43.17627716064453)
91,294450.0,4783050.0,9.969209968386869e+36,-89.53075,43.17358,,,,,,,,,,,,,,,,,,5,POINT (-89.53074645996094 43.173580169677734)
92,294450.0,4782750.0,9.969209968386869e+36,-89.53064,43.17088,,,,,,,,,,,,,,,,,,5,POINT (-89.5306396484375 43.17087936401367)
93,294450.0,4782450.0,9.969209968386869e+36,-89.530525,43.168182,,,,,,,,,,,,,,,,,,5,POINT (-89.53052520751953 43.168182373046875)
94,294450.0,4782150.0,9.969209968386869e+36,-89.53042,43.16548,,,,,,,,,,,,,,,,,,5,POINT (-89.5304183959961 43.16548156738281)
95,294450.0,4781850.0,9.969209968386869e+36,-89.530304,43.162785,,,,,,,,,,,,,,,,,,5,POINT (-89.53030395507812 43.162784576416016)
96,294450.0,4781550.0,9.969209968386869e+36,-89.53019,43.160084,,,,,,,,,,,,,,,,,,5,POINT (-89.53018951416016 43.16008377075195)
97,294450.0,4781250.0,9.969209968386869e+36,-89.53008,43.157387,,,,,,,,,,,,,,,,,,5,POINT (-89.53008270263672 43.157386779785156)
98,294450.0,4780950.0,9.969209968386869e+36,-89.52997,43.154686,,,,,,,,,,,,,,,,,,5,POINT (-89.52996826171875 43.154685974121094)
99,294450.0,4780650.0,9.969209968386869e+36,-89.52986,43.15199,,,,,,,,,,,,,,,,,,5,POINT (-89.52986145019531 43.1519889831543)
100,294450.0,4780350.0,9.969209968386869e+36,-89.52975,43.14929,,,,,,,,,,,,,,,,,,5,POINT (-89.52974700927734 43.149288177490234)
101,294450.0,4780050.0,9.969209968386869e+36,-89.52963,43.14659,,,,,,,,,,,,,,,,,,5,POINT (-89.52963256835938 43.14659118652344)
102,294450.0,4779750.0,9.969209968386869e+36,-89.529526,43.14389,,,,,,,,,,,,,,,,,,5,POINT (-89.52952575683594 43.143890380859375)
103,294450.0,4779450.0,9.969209968386869e+36,-89.52941,43.141193,,,,,,,,,,,,,,,,,,5,POINT (-89.52941131591797 43.14119338989258)
104,294450.0,4779150.0,9.969209968386869e+36,-89.529305,43.138493,,,,,,,,,,,,,,,,,,5,POINT (-89.52930450439453 43.138492584228516)
105,294450.0,4778850.0,9.969209968386869e+36,-89.52919,43.135796,,,,,,,,,,,,,,,,,,5,POINT (-89.52919006347656 43.13579559326172)
106,294450.0,4778550.0,9.969209968386869e+36,-89.529076,43.133095,,,,,,,,,,,,,,,,,,5,POINT (-89.5290756225586 43.133094787597656)
107,294450.0,4778250.0,9.969209968386869e+36,-89.52897,43.130398,,,,,,,,,,,,,,,,,,5,POINT (-89.52896881103516 43.13039779663086)
108,294450.0,4777950.0,9.969209968386869e+36,-89.528854,43.127697,,,,,,,,,,,,,,,,,,5,POINT (-89.52885437011719 43.1276969909668)
109,294450.0,4777650.0,9.969209968386869e+36,-89.52875,43.125,,,,,,,,,,,,,,,,,,5,POINT (-89.52874755859375 43.125)
110,294450.0,4777350.0,9.969209968386869e+36,-89.52863,43.1223,,,,,,,,,,,,,,,,,,5,POINT (-89.52863311767578 43.12229919433594)
111,294450.0,4777050.0,9.969209968386869e+36,-89.52853,43.119602,,,,,,,,,,,,,,,,,,5,POINT (-89.52852630615234 43.11960220336914)
112,294450.0,4776750.0,9.969209968386869e+36,-89.52841,43.1169,,,,,,,,,,,,,,,,,,5,POINT (-89.52841186523438 43.11690139770508)
113,294450.0,4776450.0,9.969209968386869e+36,-89.5283,43.114204,,,,,,,,,,,,,,,,,,5,POINT (-89.5282974243164 43.11420440673828)
114,294450.0,4776150.0,9.969209968386869e+36,-89.52819,43.111504,,,,,,,,,,,,,,,,,,5,POINT (-89.52819061279297 43.11150360107422)
115,294450.0,4775850.0,9.969209968386869e+36,-89.528076,43.108807,,,,,,,,,,,,,,,,,,5,POINT (-89.528076171875 43.10880661010742)
116,294450.0,4775550.0,9.969209968386869e+36,-89.52797,43.106106,,,,,,,,,,,,,,,,,,5,POINT (-89.52796936035156 43.10610580444336)
117,294450.0,4775250.0,9.969209968386869e+36,-89.527855,43.10341,,,,,,,,,,,,,,,,,,5,POINT (-89.5278549194336 43.10340881347656)
118,294450.0,4774950.0,9.969209968386869e+36,-89.52775,43.10071,,,,,,,,,,,,,,,,,,1,POINT (-89.52774810791016 43.100711822509766)
119,294450.0,4774650.0,9.969209968386869e+36,-89.52763,43.09801,,,,,,,,,,,,,,,,,,1,POINT (-89.52763366699219 43.0980110168457)
120,294450.0,4774350.0,9.969209968386869e+36,-89.52752,43.095314,,,,,,,,,,,,,,,,,,1,POINT (-89.52751922607422 43.095314025878906)
121,294450.0,4774050.0,9.969209968386869e+36,-89.52741,43.092613,,,,,,,,,,,,,,,,,,1,POINT (-89.52741241455078 43.092613220214844)
122,294450.0,4773750.0,9.969209968386869e+36,-89.5273,43.089916,,,,,,,,,,,,,,,,,,1,POINT (-89.52729797363281 43.08991622924805)
123,294450.0,4773450.0,9.969209968386869e+36,-89.52719,43.087215,,,,,,,,,,,,,,,,,,1,POINT (-89.52719116210938 43.087215423583984)
124,294450.0,4773150.0,9.969209968386869e+36,-89.52708,43.08452,,,,,,,,,,,,,,,,,,1,POINT (-89.5270767211914 43.08451843261719)
125,294450.0,4772850.0,9.969209968386869e+36,-89.52697,43.081818,,,,,,,,,,,,,,,,,,1,POINT (-89.52696990966797 43.081817626953125)
126,294450.0,4772550.0,9.969209968386869e+36,-89.526855,43.07912,,,,,,,,,,,,,,,,,,1,POINT (-89.52685546875 43.07912063598633)
127,294450.0,4772250.0,9.969209968386869e+36,-89.52675,43.07642,,,,,,,,,,,,,,,,,,1,POINT (-89.52674865722656 43.076419830322266)
128,294450.0,4771950.0,9.969209968386869e+36,-89.526634,43.073723,,,,,,,,,,,,,,,,,,1,POINT (-89.5266342163086 43.07372283935547)
129,294450.0,4771650.0,9.969209968386869e+36,-89.52652,43.071022,,,,,,,,,,,,,,,,,,1,POINT (-89.52651977539062 43.071022033691406)
130,294450.0,4771350.0,9.969209968386869e+36,-89.52641,43.068325,,,,,,,,,,,,,,,,,,1,POINT (-89.52641296386719 43.06832504272461)
131,294450.0,4771050.0,9.969209968386869e+36,-89.5263,43.065624,,,,,,,,,,,,,,,,,,5,POINT (-89.52629852294922 43.06562423706055)
132,294450.0,4770750.0,9.969209968386869e+36,-89.52619,43.062927,,,,,,,,,,,,,,,,,,5,POINT (-89.52619171142578 43.06292724609375)
133,294450.0,4770450.0,9.969209968386869e+36,-89.52608,43.060226,,,,,,,,,,,,,,,,,,5,POINT (-89.52607727050781 43.06022644042969)
134,294450.0,4770150.0,9.969209968386869e+36,-89.52597,43.05753,,,,,,,,,,,,,,,,,,5,POINT (-89.52597045898438 43.05752944946289)
135,294450.0,4769850.0,9.969209968386869e+36,-89.525856,43.05483,,,,,,,,,,,,,,,,,,5,POINT (-89.5258560180664 43.05482864379883)
136,294450.0,4769550.0,9.969209968386869e+36,-89.52575,43.05213,,,,,,,,,,,,,,,,,,5,POINT (-89.52574920654297 43.05213165283203)
137,294450.0,4769250.0,9.969209968386869e+36,-89.525635,43.04943,,,,,,,,,,,,,,,,,,5,POINT (-89.525634765625 43.04943084716797)
138,294450.0,4768950.0,9.969209968386869e+36,-89.52553,43.046734,,,,,,,,,,,,,,,,,,5,POINT (-89.52552795410156 43.04673385620117)
139,294450.0,4768650.0,9.969209968386869e+36,-89.52541,43.044033,,,,,,,,,,,,,,,,,,5,POINT (-89.5254135131836 43.04403305053711)
140,294450.0,4768350.0,9.969209968386869e+36,-89.52531,43.041336,,,,,,,,,,,,,,,,,,5,POINT (-89.52530670166016 43.04133605957031)
141,294450.0,4768050.0,9.969209968386869e+36,-89.52519,43.038635,,,,,,,,,,,,,,,,,,5,POINT (-89.52519226074219 43.03863525390625)
142,294450.0,4767750.0,9.969209968386869e+36,-89.525085,43.03594,,,,,,,,,,,,,,,,,,1,POINT (-89.52508544921875 43.03593826293945)
143,294450.0,4767450.0,9.969209968386869e+36,-89.52497,43.033237,,,,,,,,,,,,,,,,,,5,POINT (-89.52497100830078 43.03323745727539)
144,294450.0,4767150.0,9.969209968386869e+36,-89.524864,43.03054,,,,,,,,,,,,,,,,,,5,POINT (-89.52486419677734 43.030540466308594)
145,294450.0,4766850.0,9.969209968386869e+36,-89.52475,43.02784,,,,,,,,,,,,,,,,,,5,POINT (-89.52474975585938 43.02783966064453)
146,294450.0,4766550.0,9.969209968386869e+36,-89.52464,43.025143,,,,,,,,,,,,,,,,,,5,POINT (-89.52464294433594 43.025142669677734)
147,294450.0,4766250.0,9.969209968386869e+36,-89.52453,43.02244,,,,,,,,,,,,,,,,,,5,POINT (-89.52452850341797 43.02244186401367)
148,294450.0,4765950.0,9.969209968386869e+36,-89.52442,43.019745,,,,,,,,,,,,,,,,,,5,POINT (-89.52442169189453 43.019744873046875)
149,294450.0,4765650.0,9.969209968386869e+36,-89.52431,43.017044,,,,,,,,,,,,,,,,,,5,POINT (-89.52430725097656 43.01704406738281)
150,294450.0,4765350.0,9.969209968386869e+36,-89.5242,43.014347,,,,,,,,,,,,,,,,,,5,POINT (-89.52420043945312 43.014347076416016)
151,294450.0,4765050.0,9.969209968386869e+36,-89.524086,43.011646,,,,,,,,,,,,,,,,,,5,POINT (-89.52408599853516 43.01164627075195)
152,294450.0,4764750.0,9.969209968386869e+36,-89.52398,43.00895,,,,,,,,,,,,,,,,,,5,POINT (-89.52397918701172 43.008949279785156)
153,294450.0,4764450.0,9.969209968386869e+36,-89.523865,43.00625,,,,,,,,,,,,,,,,,,5,POINT (-89.52386474609375 43.006248474121094)
154,294450.0,4764150.0,9.969209968386869e+36,-89.52376,43.00355,,,,,,,,,,,,,,,,,,5,POINT (-89.52375793457031 43.0035514831543)
155,294450.0,4763850.0,9.969209968386869e+36,-89.52364,43.00085,,,,,,,,,,,,,,,,,,5,POINT (-89.52364349365234 43.000850677490234)
156,294450.0,4763550.0,9.969209968386869e+36,-89.52354,42.998154,,,,,,,,,,,,,,,,,,5,POINT (-89.5235366821289 42.99815368652344)
157,294450.0,4763250.0,9.969209968386869e+36,-89.52342,42.995453,,,,,,,,,,,,,,,,,,5,POINT (-89.52342224121094 42.995452880859375)
158,294450.0,4762950.0,9.969209968386869e+36,-89.523315,42.992756,,,,,,,,,,,,,,,,,,5,POINT (-89.5233154296875 42.99275588989258)
159,294450.0,4762650.0,9.969209968386869e+36,-89.5232,42.990055,,,,,,,,,,,,,,,,,,5,POINT (-89.52320098876953 42.990055084228516)
160,294450.0,4762350.0,9.969209968386869e+36,-89.523094,42.98736,,,,,,,,,,,,,,,,,,5,POINT (-89.5230941772461 42.98735809326172)
161,294450.0,4762050.0,9.969209968386869e+36,-89.52298,42.984657,,,,,,,,,,,,,,,,,,5,POINT (-89.52297973632812 42.984657287597656)
162,294450.0,4761750.0,9.969209968386869e+36,-89.52287,42.98196,,,,,,,,,,,,,,,,,,5,POINT (-89.52287292480469 42.98196029663086)
163,294450.0,4761450.0,9.969209968386869e+36,-89.52276,42.97926,,,,,,,,,,,,,,,,,,5,POINT (-89.52275848388672 42.9792594909668)
164,294750.0,4785750.0,9.969209968386869e+36,-89.52807,43.19795,,,,,,,,,,,,,,,,,,5,POINT (-89.52806854248047 43.19794845581055)
165,294750.0,4785450.0,9.969209968386869e+36,-89.527954,43.19525,,,,,,,,,,,,,,,,,,5,POINT (-89.5279541015625 43.19525146484375)
166,294750.0,4785150.0,9.969209968386869e+36,-89.52784,43.19255,,,,,,,,,,,,,,,,,,5,POINT (-89.52783966064453 43.19255065917969)
167,294750.0,4784850.0,9.969209968386869e+36,-89.52773,43.189854,,,,,,,,,,,,,,,,,,5,POINT (-89.5277328491211 43.18985366821289)
168,294750.0,4784550.0,9.969209968386869e+36,-89.52762,43.187153,,,,,,,,,,,,,,,,,,5,POINT (-89.52761840820312 43.18715286254883)
169,294750.0,4784250.0,9.969209968386869e+36,-89.52751,43.184456,,,,,,,,,,,,,,,,,,5,POINT (-89.52751159667969 43.18445587158203)
170,294750.0,4783950.0,9.969209968386869e+36,-89.5274,43.181755,,,,,,,,,,,,,,,,,,5,POINT (-89.52739715576172 43.18175506591797)
171,294750.0,4783650.0,9.969209968386869e+36,-89.52728,43.179058,,,,,,,,,,,,,,,,,,5,POINT (-89.52728271484375 43.17905807495117)
172,294750.0,4783350.0,9.969209968386869e+36,-89.527176,43.176357,,,,,,,,,,,,,,,,,,5,POINT (-89.52717590332031 43.17635726928711)
173,294750.0,4783050.0,9.969209968386869e+36,-89.52706,43.17366,,,,,,,,,,,,,,,,,,5,POINT (-89.52706146240234 43.17366027832031)
174,294750.0,4782750.0,9.969209968386869e+36,-89.526955,43.17096,,,,,,,,,,,,,,,,,,5,POINT (-89.5269546508789 43.17095947265625)
175,294750.0,4782450.0,9.969209968386869e+36,-89.52684,43.168262,,,,,,,,,,,,,,,,,,5,POINT (-89.52684020996094 43.16826248168945)
176,294750.0,4782150.0,9.969209968386869e+36,-89.526726,43.16556,,,,,,,,,,,,,,,,,,5,POINT (-89.52672576904297 43.16556167602539)
177,294750.0,4781850.0,9.969209968386869e+36,-89.52662,43.162865,,,,,,,,,,,,,,,,,,5,POINT (-89.52661895751953 43.162864685058594)
178,294750.0,4781550.0,9.969209968386869e+36,-89.526505,43.160164,,,,,,,,,,,,,,,,,,5,POINT (-89.52650451660156 43.16016387939453)
179,294750.0,4781250.0,9.969209968386869e+36,-89.5264,43.157467,,,,,,,,,,,,,,,,,,5,POINT (-89.52639770507812 43.157466888427734)
